Fecha,Categoría,Región,Cliente,Ventas,Cantidad,Descuento,Subcategoría
2024-01-31,Lácteos,Sucursal Centro,Cliente Ocasional,4567,25,10,Quesos
2025-05-14,Lácteos,Sucursal Oeste,Cliente Frecuente,380,31,15,Leche
2037-10-28,Limpieza,Sucursal Norte,Cliente Frecuente,2748,3,15,Detergentes
2028-01-19,Alimentos,Sucursal Norte,Cliente Frecuente,1261,10,15,Congelados
2032-04-21,Alimentos,Sucursal Norte,Corporativo,1144,10,0,Congelados
2029-05-28,Panadería,Sucursal Sur,Cliente Ocasional,969,29,0,Pan
2034-03-08,Bebidas,Sucursal Este,Cliente Ocasional,1855,34,15,Té
2025-10-03,Bebidas,Sucursal Norte,Cliente Ocasional,1942,13,20,Café
2025-01-15,Alimentos,Sucursal Sur,Cliente Ocasional,3165,18,0,Enlatados
2023-08-05,Panadería,Sucursal Norte,Mayorista,434,17,5,Pan
2031-05-16,Bebidas,Sucursal Oeste,Cliente Ocasional,4634,4,10,Café
2024-04-18,Panadería,Sucursal Este,Corporativo,803,32,10,Pasteles
2033-08-02,Lácteos,Sucursal Sur,Cliente Frecuente,4756,21,20,Leche
2029-11-17,Bebidas,Sucursal Oeste,Corporativo,1107,34,5,Café
2023-12-04,Limpieza,Sucursal Sur,Cliente Frecuente,2967,33,20,Desinfectantes
2034-04-12,Lácteos,Sucursal Oeste,Cliente Ocasional,1853,5,5,Quesos
2029-02-24,Lácteos,Sucursal Norte,Mayorista,3944,6,10,Yogurt
2022-11-30,Limpieza,Sucursal Centro,Mayorista,897,12,10,Desinfectantes
2023-02-18,Carnes,Sucursal Oeste,Cliente Ocasional,3628,36,10,Res
2035-12-20,Carnes,Sucursal Centro,Cliente Ocasional,1155,24,10,Cerdo
2035-06-27,Panadería,Sucursal Oeste,Cliente Ocasional,1840,37,10,Pasteles
2024-04-21,Lácteos,Sucursal Oeste,Cliente Frecuente,3450,48,0,Yogurt
2026-03-30,Panadería,Sucursal Sur,Cliente Ocasional,4335,9,0,Pan
2026-07-15,Bebidas,Sucursal Norte,Corporativo,876,39,20,Café
2033-09-18,Lácteos,Sucursal Este,Cliente Ocasional,4043,42,10,Yogurt
2034-12-30,Lácteos,Sucursal Sur,Corporativo,981,7,0,Yogurt
2024-03-05,Limpieza,Sucursal Centro,Mayorista,3020,8,20,Detergentes
2031-10-27,Bebidas,Sucursal Este,Mayorista,2664,37,15,Refrescos
2022-06-23,Lácteos,Sucursal Sur,Mayorista,2516,31,10,Quesos
2026-03-28,Alimentos,Sucursal Norte,Cliente Ocasional,1687,3,10,Frescos
2036-08-31,Alimentos,Sucursal Sur,Cliente Ocasional,1615,36,15,Enlatados
2027-06-21,Carnes,Sucursal Este,Corporativo,1512,4,15,Pollo
2031-06-07,Limpieza,Sucursal Centro,Mayorista,3769,25,20,Detergentes
2022-02-06,Alimentos,Sucursal Centro,Cliente Frecuente,3100,43,20,Enlatados
2024-08-09,Limpieza,Sucursal Oeste,Cliente Ocasional,96,27,0,Esponjas
2037-03-29,Limpieza,Sucursal Sur,Corporativo,906,32,15,Desinfectantes
2026-12-21,Panadería,Sucursal Centro,Mayorista,1470,3,5,Pasteles
2027-07-30,Panadería,Sucursal Sur,Corporativo,2135,47,10,Pasteles
2035-10-03,Limpieza,Sucursal Centro,Corporativo,3980,23,5,Esponjas
2024-07-21,Lácteos,Sucursal Oeste,Cliente Ocasional,1766,13,15,Leche
2028-10-24,Bebidas,Sucursal Norte,Corporativo,3801,22,0,Refrescos
2036-09-01,Alimentos,Sucursal Este,Cliente Frecuente,254,46,15,Enlatados
2027-04-20,Bebidas,Sucursal Oeste,Mayorista,3172,45,15,Refrescos
2033-02-15,Carnes,Sucursal Centro,Mayorista,3158,14,0,Pescado
2025-05-07,Alimentos,Sucursal Sur,Cliente Frecuente,3011,48,20,Enlatados
2036-06-24,Alimentos,Sucursal Centro,Cliente Frecuente,4407,46,10,Enlatados
2031-04-23,Bebidas,Sucursal Este,Cliente Ocasional,3192,34,5,Jugos
2025-11-12,Alimentos,Sucursal Sur,Cliente Ocasional,1587,29,20,Enlatados
2031-03-14,Panadería,Sucursal Sur,Mayorista,3214,40,5,Pasteles
2031-08-17,Limpieza,Sucursal Norte,Cliente Ocasional,1910,7,0,Detergentes
2026-12-22,Carnes,Sucursal Oeste,Cliente Frecuente,233,48,0,Cerdo
2035-12-03,Bebidas,Sucursal Norte,Cliente Frecuente,3437,34,5,Café
2035-07-11,Limpieza,Sucursal Este,Corporativo,3174,28,0,Detergentes
2029-01-23,Carnes,Sucursal Centro,Cliente Ocasional,380,47,0,Cerdo
2022-02-05,Lácteos,Sucursal Norte,Corporativo,3100,8,5,Quesos
2022-11-24,Panadería,Sucursal Centro,Cliente Frecuente,881,23,20,Pasteles
2034-03-15,Alimentos,Sucursal Centro,Cliente Frecuente,2802,2,20,Congelados
2030-10-27,Alimentos,Sucursal Oeste,Cliente Frecuente,4422,14,5,Frescos
2035-01-25,Panadería,Sucursal Oeste,Corporativo,3383,29,15,Pasteles
2023-05-23,Carnes,Sucursal Norte,Cliente Ocasional,1735,30,0,Cerdo
2024-09-09,Limpieza,Sucursal Sur,Mayorista,1063,29,15,Esponjas
2031-03-01,Carnes,Sucursal Oeste,Mayorista,424,31,5,Cerdo
2038-04-23,Limpieza,Sucursal Sur,Corporativo,703,10,20,Esponjas
2023-10-28,Lácteos,Sucursal Este,Corporativo,2240,17,20,Leche
2029-04-13,Carnes,Sucursal Sur,Corporativo,3957,45,15,Cerdo
2031-04-08,Limpieza,Sucursal Centro,Cliente Ocasional,2850,1,0,Desinfectantes
2030-12-09,Panadería,Sucursal Sur,Cliente Frecuente,116,24,15,Pasteles
2033-08-25,Carnes,Sucursal Sur,Mayorista,2292,22,0,Pollo
2037-04-01,Carnes,Sucursal Centro,Cliente Ocasional,1545,46,10,Cerdo
2034-06-25,Limpieza,Sucursal Sur,Corporativo,2389,40,10,Detergentes
2034-10-14,Panadería,Sucursal Norte,Cliente Frecuente,642,44,15,Galletas
2024-12-12,Bebidas,Sucursal Oeste,Cliente Ocasional,867,49,15,Café
2026-06-04,Lácteos,Sucursal Norte,Corporativo,4915,23,5,Yogurt
2023-10-17,Panadería,Sucursal Sur,Mayorista,3005,3,20,Galletas
2023-02-03,Panadería,Sucursal Norte,Cliente Frecuente,2334,18,10,Galletas
2022-09-07,Alimentos,Sucursal Este,Cliente Frecuente,4411,8,15,Frescos
2031-11-24,Carnes,Sucursal Este,Mayorista,4864,46,0,Pollo
2029-06-26,Panadería,Sucursal Sur,Cliente Ocasional,1654,38,5,Pasteles
2034-11-13,Bebidas,Sucursal Este,Corporativo,4493,15,0,Jugos
2022-09-05,Bebidas,Sucursal Este,Cliente Ocasional,448,39,5,Jugos
2037-10-12,Panadería,Sucursal Norte,Mayorista,2888,4,5,Galletas
2034-08-30,Alimentos,Sucursal Este,Cliente Frecuente,887,46,10,Frescos
2031-02-12,Alimentos,Sucursal Sur,Cliente Ocasional,4829,9,10,Frescos
2025-10-15,Lácteos,Sucursal Sur,Cliente Frecuente,3438,6,20,Quesos
2028-08-17,Panadería,Sucursal Centro,Mayorista,1615,11,20,Pasteles
2037-07-20,Panadería,Sucursal Oeste,Corporativo,3717,40,5,Pasteles
2032-02-14,Bebidas,Sucursal Centro,Cliente Frecuente,674,49,0,Café
2030-12-11,Lácteos,Sucursal Sur,Cliente Frecuente,4391,22,20,Leche
2037-08-05,Carnes,Sucursal Centro,Cliente Frecuente,1560,35,20,Pescado
2031-10-26,Limpieza,Sucursal Este,Cliente Ocasional,3008,20,5,Esponjas
2031-06-03,Panadería,Sucursal Este,Mayorista,181,6,20,Pan
2033-02-19,Lácteos,Sucursal Oeste,Cliente Frecuente,2505,21,0,Quesos
2036-10-10,Alimentos,Sucursal Centro,Cliente Frecuente,2307,43,5,Frescos
2033-08-31,Lácteos,Sucursal Norte,Corporativo,3364,32,5,Yogurt
2022-07-18,Limpieza,Sucursal Este,Mayorista,3707,44,0,Detergentes
2037-04-23,Panadería,Sucursal Oeste,Cliente Ocasional,731,46,15,Pasteles
2025-01-15,Bebidas,Sucursal Norte,Corporativo,3772,41,20,Café
2035-04-25,Bebidas,Sucursal Norte,Corporativo,2473,34,10,Refrescos
2022-10-29,Alimentos,Sucursal Oeste,Cliente Ocasional,1581,45,20,Frescos
2034-12-21,Bebidas,Sucursal Oeste,Cliente Ocasional,4590,3,10,Café
2028-08-28,Bebidas,Sucursal Oeste,Cliente Ocasional,2888,31,5,Café
2025-06-13,Lácteos,Sucursal Centro,Mayorista,2957,38,5,Leche
2034-08-14,Bebidas,Sucursal Norte,Mayorista,1461,49,15,Jugos
2030-01-13,Carnes,Sucursal Sur,Corporativo,4016,13,10,Pollo
2024-05-03,Lácteos,Sucursal Sur,Cliente Ocasional,3645,27,15,Quesos
2035-02-04,Panadería,Sucursal Este,Cliente Ocasional,3518,24,5,Galletas
2025-02-22,Alimentos,Sucursal Centro,Corporativo,3511,43,20,Frescos
2030-09-06,Alimentos,Sucursal Centro,Corporativo,3915,22,0,Frescos
2029-02-14,Panadería,Sucursal Centro,Mayorista,4816,45,5,Galletas
2033-04-08,Panadería,Sucursal Este,Cliente Frecuente,2210,35,10,Galletas
2023-08-13,Alimentos,Sucursal Oeste,Cliente Ocasional,4817,34,0,Frescos
2037-04-05,Panadería,Sucursal Oeste,Cliente Ocasional,3370,11,20,Galletas
2037-03-08,Panadería,Sucursal Norte,Corporativo,972,17,0,Pan
2026-05-18,Carnes,Sucursal Norte,Mayorista,333,26,10,Pescado
2031-10-17,Bebidas,Sucursal Centro,Mayorista,3844,25,5,Refrescos
2023-08-19,Lácteos,Sucursal Norte,Corporativo,1095,11,15,Quesos
2026-06-06,Panadería,Sucursal Centro,Cliente Ocasional,4523,5,10,Pan
2024-02-08,Panadería,Sucursal Norte,Mayorista,3994,42,10,Galletas
2034-06-20,Carnes,Sucursal Este,Mayorista,2683,41,15,Pollo
2033-05-22,Lácteos,Sucursal Este,Cliente Frecuente,786,4,20,Quesos
2033-02-16,Limpieza,Sucursal Centro,Mayorista,322,7,0,Esponjas
2028-09-11,Panadería,Sucursal Este,Corporativo,741,31,15,Pan
2031-08-19,Carnes,Sucursal Sur,Mayorista,3822,14,20,Pescado
2033-08-05,Panadería,Sucursal Centro,Corporativo,67,14,20,Pasteles
2038-01-19,Carnes,Sucursal Oeste,Cliente Frecuente,3131,29,10,Pescado
2031-08-06,Bebidas,Sucursal Centro,Cliente Frecuente,2525,3,15,Té
2027-02-08,Panadería,Sucursal Este,Cliente Frecuente,1718,12,10,Galletas
2032-12-13,Limpieza,Sucursal Norte,Cliente Frecuente,151,46,0,Esponjas
2023-02-22,Alimentos,Sucursal Sur,Cliente Ocasional,4339,24,15,Congelados
2037-05-24,Limpieza,Sucursal Sur,Corporativo,1521,31,5,Detergentes
2029-09-10,Bebidas,Sucursal Este,Mayorista,1667,1,5,Café
2030-11-05,Alimentos,Sucursal Oeste,Mayorista,2238,42,5,Enlatados
2033-03-28,Carnes,Sucursal Norte,Cliente Frecuente,3870,34,15,Res
2023-12-15,Lácteos,Sucursal Norte,Cliente Frecuente,3083,14,10,Yogurt
2027-04-30,Bebidas,Sucursal Centro,Mayorista,124,12,15,Jugos
2025-05-18,Bebidas,Sucursal Centro,Cliente Ocasional,4599,20,0,Té
2026-07-07,Lácteos,Sucursal Este,Mayorista,3818,34,15,Yogurt
2023-09-09,Bebidas,Sucursal Oeste,Mayorista,2889,43,0,Café
2029-02-27,Panadería,Sucursal Norte,Corporativo,4084,5,5,Pasteles
2022-06-07,Panadería,Sucursal Sur,Cliente Ocasional,1681,24,5,Pan
2036-10-15,Panadería,Sucursal Norte,Mayorista,1980,41,10,Pasteles
2035-02-04,Lácteos,Sucursal Sur,Corporativo,2858,49,0,Yogurt
2024-02-02,Alimentos,Sucursal Sur,Mayorista,1114,5,0,Enlatados
2029-08-30,Bebidas,Sucursal Norte,Mayorista,1459,7,20,Té
2034-12-18,Panadería,Sucursal Norte,Cliente Ocasional,2198,1,5,Pan
2031-04-01,Panadería,Sucursal Sur,Cliente Ocasional,3017,11,20,Galletas
2025-11-17,Alimentos,Sucursal Este,Cliente Ocasional,3115,48,0,Enlatados
2038-03-28,Lácteos,Sucursal Este,Mayorista,2269,43,5,Quesos
2031-05-20,Carnes,Sucursal Centro,Cliente Ocasional,4180,49,5,Res
2029-01-14,Lácteos,Sucursal Oeste,Corporativo,2929,3,15,Yogurt
2031-12-29,Carnes,Sucursal Norte,Mayorista,4673,24,15,Pollo
2028-07-25,Limpieza,Sucursal Centro,Mayorista,3940,2,10,Detergentes
2032-07-06,Alimentos,Sucursal Oeste,Cliente Frecuente,3460,25,15,Enlatados
2036-01-04,Alimentos,Sucursal Norte,Cliente Frecuente,2471,37,15,Enlatados
2036-12-29,Limpieza,Sucursal Centro,Cliente Frecuente,4708,2,0,Desinfectantes
2027-08-02,Alimentos,Sucursal Oeste,Corporativo,2890,23,5,Frescos
2031-01-28,Bebidas,Sucursal Norte,Cliente Ocasional,927,16,15,Café
2027-09-21,Alimentos,Sucursal Centro,Corporativo,2179,30,20,Congelados
2027-07-25,Alimentos,Sucursal Centro,Mayorista,3554,48,5,Congelados
2031-04-02,Panadería,Sucursal Oeste,Corporativo,3171,13,20,Pasteles
2024-08-02,Panadería,Sucursal Centro,Mayorista,3902,14,10,Galletas
2022-09-03,Bebidas,Sucursal Sur,Cliente Ocasional,2015,12,0,Café
2033-01-11,Lácteos,Sucursal Oeste,Corporativo,990,21,5,Quesos
2032-10-04,Carnes,Sucursal Oeste,Cliente Frecuente,2845,48,15,Res
2029-08-24,Alimentos,Sucursal Centro,Cliente Ocasional,2774,16,0,Frescos
2030-12-20,Lácteos,Sucursal Centro,Cliente Ocasional,4191,17,10,Leche
2025-07-26,Lácteos,Sucursal Sur,Cliente Frecuente,4614,4,20,Leche
2023-05-27,Carnes,Sucursal Este,Mayorista,1533,18,10,Res
2028-05-25,Bebidas,Sucursal Oeste,Cliente Frecuente,2016,23,0,Refrescos
2027-12-11,Panadería,Sucursal Centro,Cliente Frecuente,1806,21,15,Pasteles
2026-11-10,Limpieza,Sucursal Norte,Cliente Frecuente,3035,18,10,Desinfectantes
2030-12-02,Alimentos,Sucursal Este,Cliente Frecuente,1714,39,5,Frescos
2031-12-01,Carnes,Sucursal Norte,Cliente Frecuente,3773,11,5,Res
2037-04-24,Lácteos,Sucursal Centro,Cliente Frecuente,2173,6,5,Yogurt
2024-01-18,Bebidas,Sucursal Norte,Corporativo,204,36,5,Refrescos
2024-08-03,Panadería,Sucursal Centro,Corporativo,1383,16,15,Pasteles
2025-12-18,Alimentos,Sucursal Este,Cliente Ocasional,2844,43,10,Frescos
2035-07-10,Limpieza,Sucursal Oeste,Cliente Ocasional,3445,38,10,Detergentes
2024-10-11,Carnes,Sucursal Este,Mayorista,4579,20,15,Pescado
2031-04-25,Limpieza,Sucursal Este,Cliente Frecuente,55,42,20,Esponjas
2028-02-21,Bebidas,Sucursal Sur,Cliente Ocasional,2328,22,0,Té
2025-04-24,Limpieza,Sucursal Norte,Cliente Frecuente,2120,45,0,Detergentes
2037-11-23,Alimentos,Sucursal Este,Cliente Frecuente,3611,22,5,Congelados
2028-07-30,Lácteos,Sucursal Sur,Mayorista,4634,12,5,Leche
2033-09-29,Panadería,Sucursal Oeste,Cliente Frecuente,4138,27,20,Galletas
2030-06-16,Panadería,Sucursal Este,Cliente Ocasional,4254,28,20,Pasteles
2038-04-22,Limpieza,Sucursal Sur,Corporativo,79,9,10,Desinfectantes
2029-06-21,Carnes,Sucursal Oeste,Cliente Frecuente,4051,26,15,Res
2032-11-06,Bebidas,Sucursal Norte,Cliente Frecuente,590,7,0,Té
2036-09-03,Bebidas,Sucursal Norte,Cliente Ocasional,4488,31,5,Jugos
2025-07-14,Carnes,Sucursal Sur,Cliente Ocasional,4046,7,0,Pescado
2031-04-04,Bebidas,Sucursal Este,Cliente Frecuente,4134,16,0,Té
2027-12-16,Lácteos,Sucursal Centro,Mayorista,995,5,15,Leche
2036-06-18,Limpieza,Sucursal Norte,Mayorista,1386,35,5,Detergentes
2023-10-08,Alimentos,Sucursal Centro,Cliente Frecuente,1287,30,5,Enlatados
2022-09-16,Limpieza,Sucursal Norte,Mayorista,2441,32,20,Desinfectantes
2026-09-01,Lácteos,Sucursal Norte,Corporativo,4701,6,5,Quesos
2025-10-26,Bebidas,Sucursal Sur,Corporativo,3576,48,5,Café
2026-06-08,Limpieza,Sucursal Sur,Mayorista,731,13,5,Esponjas
2028-06-10,Lácteos,Sucursal Sur,Corporativo,2397,26,10,Yogurt
2037-03-27,Carnes,Sucursal Centro,Cliente Ocasional,4577,10,10,Res
2036-05-27,Limpieza,Sucursal Este,Cliente Frecuente,4698,47,15,Desinfectantes
2032-03-25,Bebidas,Sucursal Este,Cliente Ocasional,2359,30,5,Té
2025-01-10,Lácteos,Sucursal Oeste,Cliente Frecuente,432,3,0,Quesos
2029-11-03,Bebidas,Sucursal Oeste,Cliente Frecuente,3270,40,10,Té
2034-03-31,Alimentos,Sucursal Centro,Cliente Frecuente,3902,43,10,Enlatados
2025-11-28,Limpieza,Sucursal Centro,Cliente Frecuente,922,16,0,Desinfectantes
2031-05-16,Bebidas,Sucursal Centro,Cliente Ocasional,4862,44,10,Jugos
2034-03-03,Carnes,Sucursal Oeste,Cliente Ocasional,4937,24,15,Pescado
2035-10-31,Limpieza,Sucursal Oeste,Mayorista,1408,48,0,Desinfectantes
2032-09-14,Panadería,Sucursal Centro,Cliente Ocasional,173,19,15,Galletas
2032-07-09,Carnes,Sucursal Norte,Cliente Frecuente,3420,39,20,Pescado
2025-05-25,Bebidas,Sucursal Oeste,Corporativo,4872,3,0,Café
2031-10-17,Limpieza,Sucursal Centro,Cliente Ocasional,3173,6,5,Esponjas
2030-09-09,Alimentos,Sucursal Este,Cliente Frecuente,4807,47,0,Enlatados
2027-09-05,Alimentos,Sucursal Centro,Corporativo,3189,19,15,Congelados
2028-09-03,Alimentos,Sucursal Sur,Mayorista,516,16,10,Congelados
2028-10-29,Bebidas,Sucursal Norte,Cliente Ocasional,1535,35,5,Café
2026-06-05,Panadería,Sucursal Centro,Mayorista,1404,48,0,Pasteles
2037-04-30,Lácteos,Sucursal Centro,Cliente Frecuente,4567,6,5,Yogurt
2037-01-28,Bebidas,Sucursal Centro,Mayorista,4292,17,0,Café
2036-07-05,Panadería,Sucursal Oeste,Cliente Ocasional,2980,33,20,Pan
2032-11-07,Carnes,Sucursal Centro,Mayorista,617,37,5,Pollo
2033-12-02,Alimentos,Sucursal Sur,Corporativo,3318,48,20,Frescos
2028-02-06,Alimentos,Sucursal Este,Cliente Ocasional,1525,1,5,Congelados
2030-12-19,Lácteos,Sucursal Oeste,Mayorista,817,43,5,Leche
2022-05-19,Panadería,Sucursal Centro,Corporativo,482,14,10,Pasteles
2027-09-16,Alimentos,Sucursal Sur,Cliente Frecuente,998,7,5,Frescos
2037-02-02,Limpieza,Sucursal Oeste,Corporativo,3534,37,15,Detergentes
2027-10-17,Carnes,Sucursal Sur,Mayorista,2464,40,5,Cerdo
2022-02-03,Lácteos,Sucursal Centro,Cliente Ocasional,1098,24,0,Quesos
2029-11-17,Bebidas,Sucursal Oeste,Cliente Frecuente,3632,44,0,Refrescos
2032-11-16,Bebidas,Sucursal Centro,Mayorista,289,36,15,Jugos
2034-08-10,Carnes,Sucursal Oeste,Mayorista,2601,33,10,Res
2024-08-31,Bebidas,Sucursal Norte,Mayorista,2575,30,15,Café
2038-06-05,Panadería,Sucursal Norte,Cliente Frecuente,4537,46,10,Pan
2032-02-26,Panadería,Sucursal Centro,Cliente Ocasional,3129,25,10,Pan
2030-07-27,Lácteos,Sucursal Sur,Corporativo,1952,39,20,Quesos
2032-12-31,Panadería,Sucursal Oeste,Mayorista,531,17,20,Pan
2031-09-12,Bebidas,Sucursal Este,Mayorista,123,49,0,Té
2033-10-29,Lácteos,Sucursal Oeste,Corporativo,4388,7,15,Yogurt
2038-03-17,Lácteos,Sucursal Oeste,Cliente Frecuente,1355,11,10,Yogurt
2033-03-14,Bebidas,Sucursal Oeste,Mayorista,3968,20,20,Jugos
2033-09-01,Carnes,Sucursal Sur,Mayorista,1562,25,10,Pescado
2025-12-10,Alimentos,Sucursal Sur,Cliente Ocasional,3381,35,10,Congelados
2027-10-21,Alimentos,Sucursal Oeste,Cliente Frecuente,4246,30,10,Enlatados
2036-08-29,Lácteos,Sucursal Este,Corporativo,4529,6,20,Leche
2030-12-03,Panadería,Sucursal Centro,Cliente Frecuente,67,37,15,Pasteles
2033-08-26,Alimentos,Sucursal Norte,Corporativo,4949,7,20,Congelados
2025-11-03,Lácteos,Sucursal Sur,Corporativo,2230,18,0,Quesos
2036-07-09,Bebidas,Sucursal Este,Cliente Ocasional,1896,16,20,Refrescos
2034-03-04,Panadería,Sucursal Norte,Corporativo,1084,44,20,Pasteles
2035-03-31,Limpieza,Sucursal Oeste,Mayorista,3259,10,5,Esponjas
2029-08-20,Carnes,Sucursal Oeste,Cliente Ocasional,4129,37,5,Res
2032-07-09,Limpieza,Sucursal Oeste,Cliente Ocasional,3198,49,15,Esponjas
2032-02-17,Bebidas,Sucursal Sur,Cliente Ocasional,507,29,20,Jugos
2024-12-09,Limpieza,Sucursal Sur,Cliente Frecuente,2935,12,5,Desinfectantes
2028-12-10,Alimentos,Sucursal Centro,Mayorista,2771,29,0,Enlatados
2026-10-22,Bebidas,Sucursal Centro,Cliente Ocasional,4151,31,0,Té
2023-09-29,Panadería,Sucursal Oeste,Cliente Frecuente,4586,13,5,Pan
2022-04-16,Limpieza,Sucursal Sur,Mayorista,428,1,5,Esponjas
2027-04-09,Limpieza,Sucursal Centro,Cliente Ocasional,785,18,10,Esponjas
2037-04-06,Panadería,Sucursal Sur,Corporativo,2295,12,5,Galletas
2036-03-25,Lácteos,Sucursal Este,Mayorista,647,36,10,Yogurt
2030-05-24,Panadería,Sucursal Norte,Mayorista,4209,23,15,Pan
2033-06-07,Alimentos,Sucursal Centro,Cliente Ocasional,1953,17,10,Frescos
2030-05-27,Lácteos,Sucursal Norte,Cliente Ocasional,2229,15,15,Leche
2033-10-26,Lácteos,Sucursal Este,Mayorista,667,49,15,Leche
2032-01-12,Carnes,Sucursal Este,Cliente Ocasional,1976,3,20,Res
2026-11-03,Alimentos,Sucursal Sur,Cliente Frecuente,162,12,20,Frescos
2033-09-25,Panadería,Sucursal Centro,Mayorista,3314,44,0,Galletas
2035-12-01,Bebidas,Sucursal Centro,Mayorista,3347,21,5,Té
2035-07-25,Carnes,Sucursal Norte,Cliente Frecuente,1107,17,10,Cerdo
2037-08-22,Lácteos,Sucursal Sur,Cliente Frecuente,123,4,10,Yogurt
2034-09-06,Panadería,Sucursal Oeste,Corporativo,1342,37,5,Pasteles
2025-05-12,Alimentos,Sucursal Sur,Cliente Ocasional,4850,45,15,Frescos
2024-11-18,Carnes,Sucursal Norte,Corporativo,3085,13,5,Pescado
2029-09-10,Alimentos,Sucursal Oeste,Cliente Frecuente,463,49,5,Enlatados
2022-08-05,Carnes,Sucursal Norte,Cliente Ocasional,864,6,15,Pescado
2030-01-26,Panadería,Sucursal Centro,Cliente Ocasional,794,16,20,Pan
2036-03-19,Panadería,Sucursal Este,Cliente Ocasional,4941,25,10,Galletas
2034-12-16,Carnes,Sucursal Este,Mayorista,2029,12,20,Pollo
2027-06-15,Bebidas,Sucursal Centro,Cliente Frecuente,2393,44,20,Jugos
2031-03-11,Alimentos,Sucursal Centro,Cliente Ocasional,1106,41,20,Congelados
2025-12-22,Lácteos,Sucursal Sur,Cliente Ocasional,637,32,10,Quesos
2025-04-21,Bebidas,Sucursal Centro,Corporativo,1971,7,15,Refrescos
2034-07-24,Limpieza,Sucursal Norte,Cliente Ocasional,2845,31,10,Esponjas
2031-10-01,Carnes,Sucursal Norte,Cliente Ocasional,204,47,20,Pescado
2028-07-20,Limpieza,Sucursal Este,Corporativo,4745,5,5,Detergentes
2032-11-08,Bebidas,Sucursal Este,Mayorista,2706,17,5,Té
2035-07-09,Limpieza,Sucursal Centro,Cliente Frecuente,4242,40,10,Detergentes
2037-08-27,Alimentos,Sucursal Centro,Mayorista,176,15,5,Enlatados
2024-04-15,Alimentos,Sucursal Norte,Cliente Ocasional,1549,10,5,Frescos
2036-10-18,Limpieza,Sucursal Este,Cliente Frecuente,2412,42,15,Detergentes
2027-05-20,Alimentos,Sucursal Oeste,Cliente Frecuente,1449,26,15,Enlatados
2029-11-16,Carnes,Sucursal Oeste,Corporativo,4865,15,20,Cerdo
2035-10-09,Limpieza,Sucursal Sur,Cliente Ocasional,3860,16,5,Detergentes
2024-09-16,Alimentos,Sucursal Oeste,Cliente Frecuente,4451,38,10,Congelados
2029-07-10,Limpieza,Sucursal Centro,Cliente Frecuente,2233,13,10,Desinfectantes
2022-12-22,Lácteos,Sucursal Este,Cliente Ocasional,3687,13,5,Yogurt
2034-09-26,Lácteos,Sucursal Sur,Cliente Frecuente,1781,4,10,Quesos
2027-09-30,Carnes,Sucursal Este,Corporativo,4207,9,20,Pescado
2023-06-18,Lácteos,Sucursal Centro,Cliente Frecuente,295,23,0,Yogurt
2022-07-04,Bebidas,Sucursal Centro,Corporativo,2732,48,20,Café
2026-07-02,Limpieza,Sucursal Centro,Mayorista,707,4,15,Detergentes
2031-11-27,Limpieza,Sucursal Centro,Cliente Ocasional,2669,30,5,Esponjas
2037-10-04,Bebidas,Sucursal Centro,Corporativo,1890,15,15,Té
2034-11-28,Bebidas,Sucursal Oeste,Corporativo,3580,27,10,Té
2024-05-03,Panadería,Sucursal Sur,Mayorista,1791,17,10,Pasteles
2029-07-29,Bebidas,Sucursal Sur,Mayorista,3334,30,20,Té
2035-06-14,Panadería,Sucursal Este,Cliente Frecuente,2744,43,20,Galletas
2033-01-30,Limpieza,Sucursal Oeste,Cliente Ocasional,2598,32,5,Esponjas
2032-08-22,Carnes,Sucursal Este,Cliente Frecuente,3518,15,10,Pescado
2032-12-23,Carnes,Sucursal Centro,Cliente Ocasional,1694,44,15,Cerdo
2033-04-04,Carnes,Sucursal Este,Mayorista,4095,36,10,Cerdo
2037-03-28,Alimentos,Sucursal Centro,Cliente Ocasional,1048,46,0,Frescos
2035-01-23,Bebidas,Sucursal Norte,Cliente Frecuente,1848,48,5,Jugos
2034-01-12,Limpieza,Sucursal Sur,Mayorista,2857,35,10,Esponjas
2023-03-20,Bebidas,Sucursal Centro,Cliente Frecuente,2382,17,15,Té
2029-11-21,Alimentos,Sucursal Oeste,Cliente Frecuente,2133,23,5,Congelados
2034-10-29,Bebidas,Sucursal Oeste,Cliente Frecuente,3308,20,0,Jugos
2037-05-26,Alimentos,Sucursal Centro,Corporativo,2369,12,10,Enlatados
2027-06-17,Alimentos,Sucursal Oeste,Cliente Frecuente,2335,34,5,Congelados
2026-11-23,Panadería,Sucursal Centro,Cliente Frecuente,4226,40,0,Pasteles
2037-10-21,Bebidas,Sucursal Sur,Mayorista,555,3,10,Jugos
2031-11-27,Carnes,Sucursal Sur,Mayorista,1287,29,0,Pescado
2028-05-14,Carnes,Sucursal Oeste,Cliente Ocasional,3883,14,10,Pollo
2035-04-04,Panadería,Sucursal Centro,Cliente Ocasional,4898,29,15,Galletas
2026-10-14,Lácteos,Sucursal Sur,Cliente Ocasional,877,21,5,Quesos
2025-10-06,Panadería,Sucursal Centro,Corporativo,4088,41,15,Galletas
2026-06-05,Carnes,Sucursal Este,Corporativo,1683,35,10,Pollo
2035-02-14,Carnes,Sucursal Centro,Cliente Frecuente,450,46,15,Pescado
2034-03-17,Panadería,Sucursal Este,Corporativo,3780,32,15,Galletas
2024-12-11,Alimentos,Sucursal Oeste,Mayorista,997,39,0,Frescos
